Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount
Ro Khanna,DD,0.0,"[20003741848, 20003741851, 20003741868, 20003741907, 20003741983]","[20003742252, 20003722541]",113500.0,40500.0
Ro Khanna,DD,0.0,[20003723138],[20003748324],8000.0,8000.0
Ro Khanna,DD,0.0,"[20003708153, 20003708320]",[20003707512],16000.0,32500.0
Ro Khanna,DDOG,0.0,[20003758813],"[20003760523, 20003760739]",8000.0,16000.0
Ro Khanna,DDOG,0.0,"[20003757254, 20003757427]",[20003753069],16000.0,8000.0
Ro Khanna,DDOG,0.0,[20003750020],"[20003741776, 20003742315]",8000.0,16000.0
Ro Khanna,DE,0.0,"[20003770587, 20003770845, 20003768685, 20003768821]",[20003769026],56500.0,32500.0
Ro Khanna,DE,0.0,"[20003766972, 20003765732]",[20003762647],16000.0,8000.0
Ro Khanna,DE,0.0,[20003760796],"[20003760810, 20003761018]",8000.0,40500.0
Ro Khanna,DE,0.0,[20003761042],[20003760073],8000.0,8000.0
Ro Khanna,DE,0.0,[20003757212],"[20003755937, 20003756064, 20003756226]",8000.0,24000.0
Ro Khanna,DE,-88.16912470763319,[20003754606],[20003754810],8000.0,8000.0
Ro Khanna,DE,0.0,[20003755012],[20003753228],8000.0,8000.0
Ro Khanna,DE,-368.97751955343114,[20003749859],[20003750057],8000.0,8000.0
Ro Khanna,DE,0.0,"[20003741369, 20003741501, 20003741959, 20003742440, 20003722464]",[20003723383],64500.0,8000.0
Ro Khanna,DE,0.0,"[20003716664, 20003748240, 20003708097]",[20003708441],24000.0,32500.0
Ro Khanna,DE,-132.74770528330973,[20003698430],[20003698663],8000.0,8000.0
Ro Khanna,DECK,0.0,[20003742144],"[20003742421, 20003707587]",8000.0,16000.0
Ro Khanna,DEI,0.0,[20003762710],[20003761724],8000.0,8000.0
Ro Khanna,DELL,0.0,"[20003757262, 20003757410]",[20003753053],16000.0,8000.0
Ro Khanna,DELL,0.0,"[20003741579, 20003741917]",[20003716463],16000.0,8000.0
Ro Khanna,DELL,0.0,[20003716641],[20003708491],8000.0,8000.0
Ro Khanna,DELL,0.0,[20003707469],[20003687636],8000.0,8000.0
Ro Khanna,DFS,0.0,"[20003768631, 20003768874]","[20003769076, 20003767058]",16000.0,16000.0
Ro Khanna,DFS,0.0,"[20003765693, 20003764026]",[20003762745],16000.0,32500.0
Ro Khanna,DFS,0.0,[20003762862],"[20003761723, 20003760103]",8000.0,16000.0
Ro Khanna,DFS,0.0,"[20003749971, 20003748592]",[20003708229],16000.0,8000.0
Ro Khanna,DG,0.0,"[20003768601, 20003767626]",[20003767044],16000.0,8000.0
Ro Khanna,DG,0.0,"[20003767138, 20003765726]","[20003765089, 20003765273]",16000.0,16000.0
Ro Khanna,DG,0.0,"[20003765302, 20003763979, 20003762643]","[20003761944, 20003760502]",48500.0,16000.0
Ro Khanna,DG,0.0,[20003757264],[20003754829],8000.0,8000.0
Ro Khanna,DG,0.0,"[20003752940, 20003749998]",[20003741809],16000.0,8000.0
Ro Khanna,DG,0.0,"[20003741944, 20003722993]","[20003723444, 20003723469, 20003723494, 20003716441]",16000.0,105500.0
Ro Khanna,DG,0.0,"[20003716661, 20003716888, 20003716891, 20003716896, 20003716902, 20003716905, 20003716907, 20003716916, 20003716919, 20003716921, 20003747956, 20003748191, 20003748635, 20003708121]",[20003698676],185500.0,8000.0
Ro Khanna,DG,0.0,"[20003684599, 20003686466]","[20003686982, 20003688406, 20003671154]",16000.0,24000.0
Ro Khanna,DGX,0.0,[20003768951],[20003767696],8000.0,8000.0
Ro Khanna,DGX,0.0,[20003765192],"[20003716796, 20003748018]",8000.0,16000.0
Ro Khanna,DGX,0.0,[20003748206],[20003708484],8000.0,8000.0
Ro Khanna,DHI,0.0,"[20003772190, 20003770601, 20003770758, 20003768625]","[20003765780, 20003765285, 20003764345]",32000.0,24000.0
Ro Khanna,DHI,0.0,[20003757440],[20003751842],8000.0,8000.0
Ro Khanna,DHI,0.0,[20003749953],[20003741697],8000.0,8000.0
Ro Khanna,DHI,0.0,"[20003742123, 20003722689, 20003722744, 20003722892, 20003722947, 20003723142]","[20003716432, 20003716743]",48000.0,16000.0
Ro Khanna,DHI,0.0,"[20003747853, 20003747932, 20003748152, 20003748796]",[20003708225],32000.0,8000.0
Ro Khanna,DHI,0.0,[20003708400],[20003707543],8000.0,8000.0
Ro Khanna,DHR,0.0,"[20003771433, 20003770730, 20003768592]","[20003768998, 20003769169]",48500.0,107500.0
Ro Khanna,DHR,0.0,[20003766975],[20003765705],8000.0,32500.0
Ro Khanna,DHR,0.0,"[20003765772, 20003765011, 20003765146]","[20003763897, 20003764097, 20003764153, 20003764282, 20003761761]",73000.0,107000.0
Ro Khanna,DHR,0.0,[20003761773],[20003760828],32500.0,8000.0
Ro Khanna,DHR,0.0,"[20003760966, 20003758644]","[20003758830, 20003760131, 20003760487, 20003760693, 20003757185, 20003755973, 20003756084]",16000.0,105000.0
Ro Khanna,DHR,0.0,"[20003754631, 20003754908, 20003753084, 20003751733, 20003749919, 20003750030]",[20003750300],97000.0,75000.0
Ro Khanna,DHR,-321.81346515322923,[20003741362],[20003741659],8000.0,32500.0
Ro Khanna,DHR,0.0,"[20003741841, 20003741870]","[20003742482, 20003742504]",65000.0,40500.0
Ro Khanna,DHR,0.0,"[20003722490, 20003722502, 20003722514, 20003722614, 20003722656, 20003722817, 20003722859]","[20003723446, 20003723471, 20003723496, 20003716399, 20003716687]",105000.0,156000.0
Ro Khanna,DHR,0.0,[20003748127],[20003748298],8000.0,32500.0
Ro Khanna,DHR,0.0,"[20003748445, 20003748453, 20003748461, 20003748560, 20003748746, 20003708074]",[20003708429],72500.0,32500.0
Ro Khanna,DHR,0.0,"[20003698416, 20003698515, 20003684179, 20003684242, 20003684281]","[20003686923, 20003687057]",113500.0,40500.0
Ro Khanna,DIS,0.0,"[20003771358, 20003771406, 20003771531, 20003770665, 20003770768]",[20003769706],89000.0,8000.0
Ro Khanna,DIS,0.0,"[20003768579, 20003768793]","[20003769004, 20003767573, 20003767574, 20003767575, 20003767579, 20003767580, 20003767743, 20003767745, 20003767746, 20003767749, 20003767750, 20003767053, 20003765704]",40500.0,153000.0
Ro Khanna,DIS,0.0,"[20003765773, 20003765023]","[20003765250, 20003764101, 20003764163]",16000.0,48500.0
Ro Khanna,DIS,0.0,[20003764193],"[20003764287, 20003762659, 20003762755, 20003762820]",32500.0,123500.0
Ro Khanna,DIS,0.0,[20003761646],[20003761904],8000.0,32500.0
Ro Khanna,DIS,0.0,"[20003760929, 20003758663, 20003758687, 20003758748, 20003758912]","[20003760464, 20003760674]",64500.0,107500.0
Ro Khanna,DIS,0.0,[20003757218],"[20003757521, 20003755950, 20003756083, 20003756229]",8000.0,56500.0
Ro Khanna,DIS,-223.17085486352312,"[20003754581, 20003754601]",[20003754802],16000.0,8000.0
Ro Khanna,DIS,0.0,"[20003754897, 20003754935, 20003752924, 20003753087, 20003751709, 20003749857]",[20003749875],146000.0,8000.0
Ro Khanna,DIS,-446.36776796605614,"[20003749887, 20003749891]","[20003749893, 20003750046]",16000.0,40500.0
Ro Khanna,DIS,-762.330260496763,"[20003750202, 20003750262]","[20003750298, 20003750380]",40500.0,83000.0
Ro Khanna,DIS,0.0,"[20003741368, 20003741439, 20003741822, 20003741859, 20003741861, 20003741936, 20003742436, 20003722440]",[20003722534],271500.0,32500.0
Ro Khanna,DIS,-368.51631197333546,[20003722661],[20003722769],8000.0,8000.0
Ro Khanna,DIS,0.0,[20003722864],"[20003723029, 20003723267, 20003723445, 20003723470, 20003723495, 20003716396]",8000.0,170500.0
Ro Khanna,DIS,0.0,"[20003716532, 20003747831, 20003747838, 20003748092, 20003748489]","[20003748529, 20003748690, 20003748854]",113500.0,48500.0
Ro Khanna,DIS,0.0,"[20003748948, 20003748955, 20003748962]","[20003708079, 20003708189]",24000.0,40500.0
Ro Khanna,DIS,0.0,"[20003708278, 20003708537, 20003708565, 20003708589, 20003708637]",[20003707484],138000.0,75000.0
Ro Khanna,DIS,0.0,"[20003698415, 20003698509, 20003684271]","[20003686912, 20003686915]",97500.0,65000.0
Ro Khanna,DLR,0.0,[20003764036],"[20003764366, 20003764379]",8000.0,16000.0
Ro Khanna,DLR,0.0,[20003762639],[20003761717],8000.0,8000.0
Ro Khanna,DLR,0.0,"[20003761849, 20003760201]",[20003757328],16000.0,8000.0
Ro Khanna,DLR,0.0,"[20003757401, 20003753131, 20003749995]","[20003741760, 20003742230]",24000.0,40500.0
Ro Khanna,DLR,0.0,"[20003722727, 20003722930]",[20003716494],16000.0,8000.0
Ro Khanna,DLR,0.0,[20003716568],"[20003747995, 20003708445]",32500.0,40500.0
Ro Khanna,DLR,0.0,"[20003698575, 20003684921]",[20003687630],16000.0,8000.0
Ro Khanna,DLTR,0.0,[20003769653],[20003768778],8000.0,8000.0
Ro Khanna,DLTR,0.0,[20003768955],[20003767085],8000.0,8000.0
Ro Khanna,DLTR,0.0,[20003765775],"[20003765108, 20003765267]",8000.0,16000.0
Ro Khanna,DLTR,0.0,"[20003764025, 20003762635]",[20003760503],16000.0,8000.0
Ro Khanna,DLTR,0.0,[20003757241],[20003754875],8000.0,8000.0
Ro Khanna,DLTR,0.0,"[20003752971, 20003741951, 20003748256, 20003708181]","[20003707578, 20003698693]",32000.0,16000.0
Ro Khanna,DOCU,0.0,"[20003758794, 20003760454]","[20003760732, 20003756187, 20003756192]",16000.0,24000.0
Ro Khanna,DOCU,-66.64891010123891,[20003741975],[20003742303],8000.0,8000.0
Ro Khanna,DOCU,-814.6812059133015,"[20003722741, 20003722944]",[20003723064],16000.0,8000.0
Ro Khanna,DOCU,0.0,"[20003723129, 20003716635, 20003747909]",[20003748049],48500.0,8000.0
Ro Khanna,DOCU,0.0,[20003748117],[20003748505],32500.0,8000.0
Ro Khanna,DOCU,0.0,[20003748774],"[20003707341, 20003707595]",8000.0,16000.0
Ro Khanna,DOV,0.0,[20003770607],[20003769088],8000.0,8000.0
Ro Khanna,DOV,0.0,[20003767114],[20003754846],8000.0,8000.0
Ro Khanna,DOV,0.0,"[20003741516, 20003741900]",[20003742225],16000.0,32500.0
Ro Khanna,DOV,0.0,[20003698537],[20003687043],8000.0,8000.0
Ro Khanna,DOW,0.0,"[20003771447, 20003770598]",[20003769743],16000.0,8000.0
Ro Khanna,DOW,-133.18286162524106,[20003768863],"[20003769063, 20003769146]",8000.0,40500.0
Ro Khanna,DOW,0.0,[20003767232],"[20003765402, 20003764442]",32500.0,16000.0
Ro Khanna,DOW,0.0,[20003761661],[20003761952],8000.0,8000.0
Ro Khanna,DOW,0.0,"[20003758769, 20003760653]","[20003757288, 20003757541]",16000.0,16000.0
Ro Khanna,DOW,0.0,"[20003754726, 20003752963, 20003753111]","[20003751847, 20003750094]",24000.0,16000.0
Ro Khanna,DOW,0.0,"[20003748172, 20003748563]","[20003748885, 20003708217]",16000.0,16000.0
Ro Khanna,DOW,0.0,"[20003707410, 20003685262]",[20003688426],16000.0,8000.0
Ro Khanna,DOX,0.0,[20003708336],[20003688376],8000.0,32500.0
Ro Khanna,DPZ,0.0,[20003742120],"[20003742408, 20003723443, 20003723468, 20003723493]",8000.0,105500.0
Ro Khanna,DPZ,0.0,"[20003720099, 20003720111, 20003720123, 20003716887, 20003716901, 20003716915]","[20003708241, 20003708492]",48000.0,16000.0
Ro Khanna,DPZ,0.0,"[20003708564, 20003708588, 20003708636, 20003685371, 20003688271]",[20003670982],113500.0,8000.0
Ro Khanna,DRI,0.0,"[20003768665, 20003768877]",[20003751856],16000.0,8000.0
Ro Khanna,DRI,0.0,"[20003742087, 20003723242]",[20003748043],16000.0,8000.0
Ro Khanna,DRI,0.0,[20003748232],[20003748890],8000.0,8000.0
Ro Khanna,DT,0.0,"[20003742023, 20003722963]",[20003723071],16000.0,8000.0
Ro Khanna,DT,0.0,[20003723214],"[20003716480, 20003716775]",8000.0,16000.0
Ro Khanna,DUK,0.0,"[20003764950, 20003765305, 20003763872]",[20003763904],48500.0,8000.0
Ro Khanna,DUK,-121.53025019472743,[20003764453],[20003764478],8000.0,8000.0
Ro Khanna,DUK,29.006118708843857,[20003684487],[20003687045],8000.0,8000.0
Ro Khanna,DVA,0.0,[20003764236],[20003761752],8000.0,8000.0
Ro Khanna,DVA,0.0,[20003760853],[20003748933],8000.0,8000.0
Ro Khanna,DXC,0.0,[20003765216],[20003748892],8000.0,8000.0
Ro Khanna,DXCM,0.0,"[20003768615, 20003768896]","[20003769090, 20003767694, 20003767039]",16000.0,24000.0
Ro Khanna,DXCM,0.0,[20003764087],"[20003760152, 20003755998, 20003756093]",8000.0,24000.0
Ro Khanna,DXCM,0.0,"[20003755027, 20003752965, 20003753144]","[20003751794, 20003750084]",24000.0,40500.0
Ro Khanna,DXCM,0.0,"[20003741508, 20003741945, 20003741949, 20003716355, 20003716574]","[20003747989, 20003748306]",64500.0,16000.0
Ro Khanna,EA,0.0,"[20003771451, 20003770775, 20003768612]","[20003767031, 20003767227]",24000.0,16000.0
Ro Khanna,EA,0.0,"[20003765025, 20003761871]","[20003760874, 20003761005]",16000.0,16000.0
Ro Khanna,EA,0.0,[20003760647],[20003757295],8000.0,8000.0
Ro Khanna,EA,0.0,[20003757444],[20003753213],8000.0,8000.0
Ro Khanna,EA,0.0,"[20003749952, 20003750237]",[20003741714],16000.0,8000.0
Ro Khanna,EA,0.0,[20003741979],[20003723330],8000.0,8000.0
Ro Khanna,EA,0.0,"[20003716361, 20003747880]",[20003748664],16000.0,8000.0
Ro Khanna,EA,0.0,[20003748749],[20003708452],32500.0,8000.0
Ro Khanna,EBAY,0.0,[20003765846],[20003764402],32500.0,8000.0
Ro Khanna,EBAY,0.0,[20003761846],"[20003757578, 20003754843]",8000.0,16000.0
Ro Khanna,EBAY,0.0,"[20003753126, 20003749950]",[20003741694],16000.0,8000.0
Ro Khanna,EBAY,-120.29915066079363,[20003741882],[20003742196],32500.0,32500.0
Ro Khanna,EBAY,0.0,"[20003722696, 20003722718, 20003722899, 20003722921]",[20003716450],32000.0,8000.0
Ro Khanna,EBAY,0.0,[20003748116],"[20003748881, 20003687126]",32500.0,16000.0
Ro Khanna,ECL,0.0,[20003761795],"[20003760864, 20003760983, 20003760714]",8000.0,48500.0
Ro Khanna,ECL,0.0,"[20003754620, 20003754918, 20003755022, 20003751758, 20003749951]","[20003741711, 20003742217]",64500.0,40500.0
Ro Khanna,ECL,0.0,"[20003722664, 20003722867, 20003716336]","[20003716714, 20003747972]",24000.0,40500.0
Ro Khanna,ECL,-507.83027986970933,[20003748094],[20003748283],32500.0,32500.0
Ro Khanna,ED,131.94534819570165,[20003684904],[20003687074],8000.0,8000.0
Ro Khanna,EFX,0.0,"[20003770649, 20003770755]",[20003769735],16000.0,8000.0
Ro Khanna,EFX,-164.19354579736654,[20003768915],[20003769101],8000.0,8000.0
Ro Khanna,EFX,0.0,[20003766965],[20003765790],8000.0,8000.0
Ro Khanna,EFX,0.0,[20003763999],"[20003757335, 20003757613]",8000.0,16000.0
Ro Khanna,EFX,0.0,[20003753006],[20003741721],8000.0,8000.0
Ro Khanna,EFX,0.0,"[20003741852, 20003722684, 20003722887]","[20003723379, 20003716455, 20003716744]",48500.0,24000.0
Ro Khanna,EFX,0.0,[20003747902],[20003748071],8000.0,8000.0
Ro Khanna,EHC,0.0,[20003760655],[20003707593],8000.0,8000.0
Ro Khanna,EL,0.0,"[20003772082, 20003772205, 20003770662]",[20003769720],24000.0,8000.0
Ro Khanna,EL,-86.85917738523933,[20003768598],[20003769040],8000.0,8000.0
Ro Khanna,EL,0.0,[20003767598],[20003767041],32500.0,8000.0
Ro Khanna,EL,0.0,[20003765737],"[20003765101, 20003764160, 20003764377, 20003761970, 20003760160, 20003760512]",8000.0,48000.0
Ro Khanna,EL,0.0,"[20003760631, 20003757219, 20003757416]","[20003755986, 20003756044, 20003754835, 20003754880]",24000.0,32000.0
Ro Khanna,EL,0.0,"[20003749941, 20003749994, 20003750000, 20003741348]",[20003741675],32000.0,8000.0
Ro Khanna,EL,0.0,[20003741845],"[20003742476, 20003742498]",32500.0,40500.0
Ro Khanna,EL,0.0,"[20003722737, 20003722940]",[20003723286],16000.0,32500.0
Ro Khanna,EL,0.0,[20003716363],"[20003747979, 20003748342, 20003708219, 20003707332]",8000.0,32000.0
Ro Khanna,EL,0.0,"[20003698552, 20003684133, 20003684221, 20003685297, 20003686236]","[20003688344, 20001634376, 20001634378, 20001634387]",64500.0,56500.0
Ro Khanna,ELAN,0.0,[20003762713],"[20003762748, 20003761721]",8000.0,40500.0
Ro Khanna,ELAN,0.0,"[20003761790, 20003761806, 20003761810, 20003761844, 20003761885, 20003761889, 20003760840, 20003760927, 20003760930, 20003760937, 20003758766, 20003758768, 20003760557, 20003760561, 20003760563, 20003760564, 20003760567, 20003760570, 20003760587, 20003760591, 20003760595, 20003760598, 20003760617, 20003760622, 20003757187, 20003757374, 20003757376, 20003757390, 20003757391, 20003757396]",[20003716720],313500.0,32500.0
Ro Khanna,ELAN,0.0,[20003708406],[20003687595],8000.0,8000.0
Ro Khanna,ELAN,0.0,[20003688071],[20003688418],32500.0,8000.0
Ro Khanna,ELS,0.0,[20003761677],[20003757606],8000.0,8000.0
Ro Khanna,ELS,0.0,[20003742047],[20003716734],8000.0,32500.0
Ro Khanna,ELV,0.0,[20003771532],[20003768726],32500.0,8000.0
Ro Khanna,ELV,0.0,"[20003768889, 20003768890]",[20003767674],16000.0,8000.0
Ro Khanna,ELV,0.0,"[20003765198, 20003763992, 20003764200]",[20003762735],48500.0,75000.0
Ro Khanna,ELV,0.0,[20003761617],"[20003761979, 20003760865, 20003761007, 20003758704]",8000.0,32000.0
Ro Khanna,ELV,0.0,"[20003760588, 20003750274, 20003748606, 20003708279]",[20003707497],56500.0,32500.0
Ro Khanna,EMN,0.0,[20003758804],[20003750137],8000.0,8000.0
Ro Khanna,EMN,0.0,[20003741575],"[20003722796, 20003723056]",8000.0,16000.0
Ro Khanna,EMR,0.0,"[20003770580, 20003768795]",[20003769010],40500.0,32500.0
Ro Khanna,EMR,0.0,"[20003764022, 20003761653]","[20003757595, 20003754820]",16000.0,16000.0
Ro Khanna,EMR,0.0,[20003754912],[20003753052],32500.0,8000.0
Ro Khanna,EMR,0.0,[20003753149],[20003751784],8000.0,32500.0
Ro Khanna,EMR,0.0,"[20003750180, 20003741471]","[20003742224, 20003742240, 20003722759, 20003723019]",40500.0,81000.0
Ro Khanna,EMR,0.0,"[20003716353, 20003716558]",[20003747986],40500.0,8000.0
Ro Khanna,EMR,0.0,"[20003748593, 20003708111]","[20003708476, 20003698666]",16000.0,16000.0
Ro Khanna,EMR,0.0,"[20003684580, 20003685244]",[20003687200],16000.0,8000.0
Ro Khanna,EMRAF,0.0,"[20003764956, 20003763874]",[20003763906],16000.0,8000.0
Ro Khanna,EMRAF,-90.83899171967921,[20003764455],[20003764481],8000.0,8000.0
Ro Khanna,ENB,83.9520405086807,[20003764934],[20003764988],8000.0,8000.0
Ro Khanna,ENLAY,0.0,[20003771457],[20003769130],8000.0,8000.0
Ro Khanna,ENPH,0.0,"[20003770655, 20003770767]",[20003769778],16000.0,8000.0
Ro Khanna,ENPH,0.0,[20003768653],[20003767077],8000.0,8000.0
Ro Khanna,ENPH,0.0,[20003765755],[20003765106],8000.0,8000.0
Ro Khanna,ENPH,0.0,[20003764020],"[20003762655, 20003762819]",8000.0,16000.0
Ro Khanna,ENPH,0.0,[20003761875],"[20003760786, 20003761004, 20003758741, 20003758882]",8000.0,32000.0
Ro Khanna,ENPH,0.0,"[20003757256, 20003757488, 20003747906, 20003748197]","[20003748686, 20003748900]",32000.0,16000.0
Ro Khanna,ENPH,0.0,"[20003708130, 20003708347]","[20003707552, 20003698706]",16000.0,16000.0
Ro Khanna,ENTG,17.751709761688378,[20003741553],[20003742410],8000.0,8000.0
Ro Khanna,EOG,-207.24954548802833,[20003685412],[20003687637],8000.0,8000.0
Ro Khanna,EPAM,0.0,"[20003767149, 20003765754]",[20003765112],16000.0,8000.0
Ro Khanna,EPAM,0.0,[20003764038],"[20003761736, 20003761987]",8000.0,16000.0
Ro Khanna,EPAM,0.0,[20003758809],[20003757623],8000.0,8000.0
Ro Khanna,EPAM,0.0,"[20003753169, 20003742058]",[20003742305],16000.0,8000.0
Ro Khanna,EQH,0.0,[20003749961],[20003722555],8000.0,8000.0
Ro Khanna,EQIX,0.0,"[20003771448, 20003768817]","[20003769030, 20003764155, 20003762766]",40500.0,48500.0
Ro Khanna,EQIX,0.0,"[20003761627, 20003761799]",[20003758867],16000.0,8000.0
Ro Khanna,EQIX,0.0,[20003760599],"[20003757292, 20003757560]",8000.0,16000.0
Ro Khanna,EQIX,0.0,[20003753114],[20003751795],8000.0,32500.0
Ro Khanna,EQIX,0.0,[20003749940],"[20003750386, 20003741701]",8000.0,40500.0
Ro Khanna,EQIX,0.0,"[20003742054, 20003742064]","[20003742481, 20003742503]",16000.0,40500.0
Ro Khanna,EQIX,0.0,"[20003722651, 20003722854]","[20003720090, 20003716264, 20003716266, 20003716435]",16000.0,32000.0
Ro Khanna,EQIX,0.0,"[20003716566, 20003747871, 20003747873]","[20003748307, 20003748687]",48500.0,16000.0
Ro Khanna,EQIX,0.0,"[20003707389, 20003685372]","[20003686928, 20003688387, 20002388365]",40500.0,48500.0
Ro Khanna,EQR,0.0,"[20003768930, 20003761628]","[20003761926, 20003760469]",16000.0,16000.0
Ro Khanna,EQR,0.0,"[20003760629, 20003757395, 20003754623, 20003754685, 20003750015, 20003750173]","[20003741723, 20003742253]",72500.0,16000.0
Ro Khanna,EQR,0.0,"[20003716630, 20003685334]",[20003687909],16000.0,8000.0
Ro Khanna,ES,0.0,"[20003769801, 20003685249]",[20003687204],16000.0,8000.0
Ro Khanna,ESS,0.0,"[20003761644, 20003761828, 20003760651, 20003757468, 20003754666]","[20003754841, 20003741774, 20003742264]",40000.0,24000.0
Ro Khanna,ESS,0.0,"[20003716585, 20003686256]",[20003688383],16000.0,8000.0
Ro Khanna,ESTC,0.0,[20003757480],"[20003742334, 20003723082, 20003716489]",8000.0,24000.0
Ro Khanna,ETN,0.0,"[20003770651, 20003769631, 20003768810]","[20003768996, 20003767752, 20003767758, 20003767764]",48500.0,105500.0
Ro Khanna,ETN,0.0,[20003763988],"[20003761071, 20003761074, 20003761077, 20003754823]",8000.0,32000.0
Ro Khanna,ETN,0.0,[20003755000],[20003753023],8000.0,8000.0
Ro Khanna,ETN,0.0,[20003751725],[20003750323],32500.0,32500.0
Ro Khanna,ETN,0.0,"[20003741479, 20003741858, 20003722640, 20003722843]","[20003723329, 20003716411, 20003716733, 20003748329]",56500.0,56500.0
Ro Khanna,ETSY,0.0,[20003769664],"[20003765081, 20003764330, 20003761971]",8000.0,24000.0
Ro Khanna,ETSY,0.0,"[20003757385, 20003753156, 20003749935]",[20003741702],48500.0,8000.0
Ro Khanna,ETSY,0.0,"[20003722692, 20003722726, 20003722895, 20003722929]","[20003723317, 20003716769, 20003748021, 20003748057]",32000.0,32000.0
Ro Khanna,ETSY,0.0,[20003748160],[20003748903],8000.0,8000.0
Ro Khanna,EW,0.0,[20003771420],"[20003769722, 20003768728, 20003769045, 20003769182]",8000.0,56500.0
Ro Khanna,EW,0.0,"[20003766914, 20003766957]",[20003765786],16000.0,8000.0
Ro Khanna,EW,0.0,"[20003764018, 20003762623, 20003757223, 20003757388, 20003754711]",[20003754816],40000.0,8000.0
Ro Khanna,EW,0.0,[20003754927],[20003753206],32500.0,8000.0
Ro Khanna,EW,0.0,"[20003751734, 20003749965]",[20003741700],16000.0,8000.0
Ro Khanna,EW,-141.84249278129758,[20003741833],[20003742186],32500.0,32500.0
Ro Khanna,EW,0.0,"[20003722658, 20003722861, 20003722968]",[20003716446],24000.0,8000.0
Ro Khanna,EW,0.0,"[20003716544, 20003747899, 20003747954]","[20003748286, 20003748668]",48500.0,40500.0
Ro Khanna,EW,0.0,[20003708282],[20003707499],32500.0,32500.0
