Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount,Last Save ID,Last Sale ID,Transaction ID,Reporting Gap
Tommy Tuberville,GNTX,0.7928067376069218,"[10000053678, 10000060974]",[10000062115],16000.0,32500.0,10000062115,10000062115,10000062115,26
Tommy Tuberville,GOLD,168.9423299500706,[10000059411],"[10000059723, 10000059724]",75000.0,16000.0,10000059724,10000059724,10000059724,16
Tommy Tuberville,GOLD,30.424135610244406,"[10000060597, 10000060592, 10000060577, 10000060658]","[10000061066, 10000061067]",123500.0,16000.0,10000061067,10000061067,10000061067,38
Tommy Tuberville,GOLD,387.00375474539334,"[10000061920, 10000061919]","[10000061912, 10000061913]",40500.0,40500.0,10000061913,10000061913,10000061913,25
Tommy Tuberville,GOOGL,6.344897762801226,"[10000053693, 10000059721]","[10000062132, 10000062125, 10000062126]",16000.0,24000.0,10000062126,10000062126,10000062126,26
Tommy Tuberville,GSK,3.263466620050506,[10000060973],[10000061736],8000.0,8000.0,10000061736,10000061736,10000061736,31
Tommy Tuberville,HON,-18.404236341854183,[10000059715],[10000060361],8000.0,8000.0,10000060361,10000060361,10000060361,36
Tommy Tuberville,HPQ,237.1942974358506,[10000061686],[10000061679],32500.0,32500.0,10000061679,10000061679,10000061679,16
Tommy Tuberville,HUMA,-18.109302721646415,"[10000059714, 10000061252, 10000061253, 10000061254]",[10000062130],56500.0,8000.0,10000062130,10000062130,10000062130,26
Tommy Tuberville,IBM,14.046755947656992,[10000059425],[10000062114],8000.0,8000.0,10000062114,10000062114,10000062114,26
Tommy Tuberville,IDXX,-17.713029965572197,[10000053672],[10000060360],8000.0,8000.0,10000060360,10000060360,10000060360,36
Tommy Tuberville,IDXX,10.697876902413729,[10000060960],[10000062090],8000.0,8000.0,10000062090,10000062090,10000062090,23
Tommy Tuberville,INTC,-33.30127110039163,[10000053726],"[10000053608, 10000053881, 10000055873]",8000.0,24000.0,10000055873,10000055873,10000055873,29
Tommy Tuberville,INTC,-3.2281901037323677,"[10000059059, 10000059055]","[10000059054, 10000059432, 10000059410]",107500.0,24000.0,10000059410,10000059410,10000059410,40
Tommy Tuberville,INTC,-31.85012540919578,"[10000059420, 10000059426, 10000060036, 10000060022, 10000060224, 10000060223, 10000060486]",[10000060490],506000.0,32500.0,10000060490,10000060490,10000060490,22
Tommy Tuberville,INTC,78.15545366102165,[10000061318],"[10000061533, 10000062081]",8000.0,40500.0,10000062081,10000062081,10000062081,21
Tommy Tuberville,INTU,-25.252501643376828,[10000058829],[10000059692],8000.0,8000.0,10000059692,10000059692,10000059692,9
Tommy Tuberville,IT,-1.133554266172908,[10000059717],[10000060363],8000.0,8000.0,10000060363,10000060363,10000060363,36
Tommy Tuberville,JNJ,-1.2027410964206546,[10000058828],[10000061734],8000.0,8000.0,10000061734,10000061734,10000061734,31
Tommy Tuberville,KEY,2.4971496258951444,"[10000059691, 10000061072, 10000061167, 10000061249, 10000061806, 10000061909]",[10000062179],97000.0,8000.0,10000062179,10000062179,10000062179,32
Tommy Tuberville,KMB,127.77860689842393,[10000060771],[10000060923],32500.0,8000.0,10000060923,10000060923,10000060923,28
Tommy Tuberville,KMB,-33.861105890757656,"[10000061539, 10000061537, 10000061530]","[10000061674, 10000061678]",140000.0,183000.0,10000061678,10000061678,10000061678,16
Tommy Tuberville,KO,2.434813079165153,[10000059427],[10000060665],8000.0,8000.0,10000060665,10000060665,10000060665,34
Tommy Tuberville,KR,-30.791717412504,"[10000061522, 10000061760]",[10000061759],107500.0,75000.0,10000061759,10000061759,10000061759,36
Tommy Tuberville,LPX,-162.2086324834058,[10000061538],[10000061526],175000.0,8000.0,10000061526,10000061526,10000061526,25
Tommy Tuberville,MASI,-11.681742650722926,[10000059711],[10000060358],8000.0,8000.0,10000060358,10000060358,10000060358,36
Tommy Tuberville,MCHP,57.26072052921582,[10000061717],[10000061811],8000.0,8000.0,10000061811,10000061811,10000061811,30
Tommy Tuberville,META,-15.152128965650688,[10000053709],[10000060963],8000.0,8000.0,10000060963,10000060963,10000060963,39
Tommy Tuberville,META,67.10480957885757,[10000061722],[10000062091],8000.0,8000.0,10000062091,10000062091,10000062091,23
Tommy Tuberville,MKSI,-43.79969365239686,[10000059713],[10000060957],8000.0,8000.0,10000060957,10000060957,10000060957,39
Tommy Tuberville,MMC,-1.8477623762835216,[10000059712],[10000060956],8000.0,8000.0,10000060956,10000060956,10000060956,39
Tommy Tuberville,MMC,14.86233525885304,[10000061718],[10000062089],8000.0,8000.0,10000062089,10000062089,10000062089,23
Tommy Tuberville,MMM,-15.059622700181489,[10000053655],[10000058840],8000.0,8000.0,10000058840,10000058840,10000058840,16
Tommy Tuberville,MNST,49.35056123589229,[10000061715],[10000062088],8000.0,8000.0,10000062088,10000062088,10000062088,23
Tommy Tuberville,MPWR,1.135089380292714,[10000058825],"[10000060953, 10000060954]",8000.0,16000.0,10000060954,10000060954,10000060954,39
Tommy Tuberville,MRK,17.04420283816077,[10000059710],[10000061733],8000.0,8000.0,10000061733,10000061733,10000061733,31
Tommy Tuberville,MRO,9.405292523841812,[10000060220],"[10000060373, 10000060925]",8000.0,16000.0,10000060925,10000060925,10000060925,28
Tommy Tuberville,MSFT,15.480053584485926,[10000053708],[10000053603],8000.0,8000.0,10000053603,10000053603,10000053603,23
Tommy Tuberville,MSFT,-28.781980499270098,[10000059171],"[10000059471, 10000059544, 10000059725]",8000.0,97500.0,10000059725,10000059725,10000059725,17
Tommy Tuberville,MSFT,12.174932478362171,[10000060263],"[10000060260, 10000060357]",375000.0,183000.0,10000060357,10000060357,10000060357,36
Tommy Tuberville,MSFT,-2.5922279303078857,"[10000060320, 10000060318]","[10000060316, 10000060314, 10000060317, 10000060489, 10000060492]",407500.0,231500.0,10000060492,10000060492,10000060492,21
Tommy Tuberville,MSFT,33.248259161321705,[10000060491],"[10000060938, 10000061154, 10000061815, 10000062136]",8000.0,448000.0,10000062136,10000062136,10000062136,42
Tommy Tuberville,NFLX,-75.61907409000307,[10000058824],[10000059689],8000.0,8000.0,10000059689,10000059689,10000059689,9
Tommy Tuberville,NOC,13.257345021491076,[10000059708],[10000060354],8000.0,8000.0,10000060354,10000060354,10000060354,36
Tommy Tuberville,NSC,-1.0971133640740063,[10000060949],[10000061732],8000.0,8000.0,10000061732,10000061732,10000061732,31
Tommy Tuberville,NU,29.797092955733966,"[10000059729, 10000059727, 10000060270, 10000060326, 10000060321, 10000060319, 10000060478, 10000060578, 10000061071]",[10000061757],145500.0,175000.0,10000061757,10000061757,10000061757,36
Tommy Tuberville,NVDA,-593.066055224085,[10000060037],[10000060029],8000.0,32500.0,10000060029,10000060029,10000060029,28
Tommy Tuberville,NVDA,-65.42704245347193,[10000060033],[10000060355],32500.0,8000.0,10000060355,10000060355,10000060355,36
Tommy Tuberville,NWL,-25.058031098894713,[10000053883],[10000059461],32500.0,32500.0,10000059461,10000059461,10000059461,32
Tommy Tuberville,ODFL,29.499659036427285,[10000053666],[10000061731],8000.0,8000.0,10000061731,10000061731,10000061731,31
Tommy Tuberville,OXY,3.434073075578739,"[10000053725, 10000053602]","[10000055875, 10000055874, 10000059175, 10000059172, 10000059526]",83000.0,174000.0,10000059526,10000059526,10000059526,17
Tommy Tuberville,OXY,-6.986240653108611,[10000060377],"[10000060375, 10000060374, 10000060376, 10000060922, 10000061051, 10000061050]",8000.0,48000.0,10000061050,10000061050,10000061050,27
Tommy Tuberville,OXY,6.299334064240855,[10000061047],"[10000061046, 10000061813, 10000061812]",32500.0,24000.0,10000061812,10000061812,10000061812,31
Tommy Tuberville,PAM,47.62917376467351,[10000060948],[10000062111],8000.0,8000.0,10000062111,10000062111,10000062111,26
Tommy Tuberville,PEGA,-50.92053181781544,[10000053884],[10000059462],32500.0,32500.0,10000059462,10000059462,10000059462,32
Tommy Tuberville,PEP,22.80476067058674,[10000053885],[10000059449],32500.0,8000.0,10000059449,10000059449,10000059449,24
Tommy Tuberville,PG,5.926014739466005,[10000058823],"[10000059452, 10000060580, 10000060583, 10000061062, 10000061063, 10000061064, 10000061255]",8000.0,80500.0,10000061255,10000061255,10000061255,21
Tommy Tuberville,PHM,87.60201265051697,[10000060335],[10000060947],8000.0,8000.0,10000060947,10000060947,10000060947,39
Tommy Tuberville,PYPL,-10.340189628181651,[10000053665],"[10000053729, 10000053728, 10000059177, 10000059176, 10000059178, 10000059240]",8000.0,72500.0,10000059240,10000059240,10000059240,14
Tommy Tuberville,PYPL,114.27246582649344,"[10000059541, 10000059536]","[10000059535, 10000059534, 10000059533]",107500.0,24000.0,10000059533,10000059533,10000059533,30
Tommy Tuberville,PYPL,-188.43925767213742,"[10000059900, 10000059906]","[10000059905, 10000059907]",40500.0,150000.0,10000059907,10000059907,10000059907,15
Tommy Tuberville,PYPL,-57.79427462001247,"[10000059981, 10000059980, 10000060031]",[10000060030],525000.0,75000.0,10000060030,10000060030,10000060030,28
Tommy Tuberville,PYPL,241.68368405292998,"[10000060028, 10000060024, 10000060013]","[10000060226, 10000060222]",258000.0,207500.0,10000060222,10000060222,10000060222,35
Tommy Tuberville,PYPL,1630.887974636538,[10000060480],"[10000060485, 10000060484, 10000060483, 10000060482]",175000.0,266000.0,10000060482,10000060482,10000060482,36
Tommy Tuberville,PYPL,-43.205773806313815,"[10000060593, 10000060591]","[10000060582, 10000060585, 10000060586, 10000060587, 10000060589, 10000060590, 10000060588]",407500.0,481500.0,10000060588,10000060588,10000060588,35
Tommy Tuberville,PYPL,-78.35832834395147,"[10000061059, 10000061058]","[10000061045, 10000061044, 10000061043, 10000061042, 10000061041]",750000.0,323000.0,10000061041,10000061041,10000061041,23
Tommy Tuberville,QCOM,28.230485266403083,[10000053664],"[10000053606, 10000059046, 10000059416, 10000059413]",8000.0,105500.0,10000059413,10000059413,10000059413,31
Tommy Tuberville,QCOM,126.53304126729402,"[10000060032, 10000060027]","[10000060015, 10000060014]",383000.0,450000.0,10000060014,10000060014,10000060014,15
Tommy Tuberville,QCOM,-331.00526795835134,[10000060596],"[10000060595, 10000060594]",175000.0,107500.0,10000060594,10000060594,10000060594,42
Tommy Tuberville,QCOM,-6.023654305127359,"[10000061070, 10000061179, 10000061178]",[10000061177],358000.0,8000.0,10000061177,10000061177,10000061177,39
Tommy Tuberville,QCOM,-5.515862752266829,"[10000061175, 10000061174, 10000061317]","[10000061542, 10000061536]",258000.0,383000.0,10000061536,10000061536,10000061536,30
Tommy Tuberville,QCOM,60.69541097203073,[10000061535],"[10000061534, 10000062173, 10000062257]",8000.0,97500.0,10000062257,10000062257,10000062257,33
Tommy Tuberville,RACE,64.49796694622154,[10000060339],[10000062116],8000.0,8000.0,10000062116,10000062116,10000062116,26
Tommy Tuberville,REGN,43.670854877269164,[10000053662],[10000059688],8000.0,8000.0,10000059688,10000059688,10000059688,9
Tommy Tuberville,RF,0.13226896792689635,"[10000059707, 10000061069]",[10000061908],16000.0,32500.0,10000061908,10000061908,10000061908,17
Tommy Tuberville,RH,-17.74441332092886,[10000060334],[10000060946],8000.0,8000.0,10000060946,10000060946,10000060946,39
Tommy Tuberville,RMD,-13.378375486280943,[10000059706],[10000060352],8000.0,8000.0,10000060352,10000060352,10000060352,36
Tommy Tuberville,ROK,3.8367780155372095,[10000053661],[10000059687],8000.0,8000.0,10000059687,10000059687,10000059687,9
Tommy Tuberville,RRC,57.486993774846454,[10000060945],[10000061730],8000.0,8000.0,10000061730,10000061730,10000061730,31
Tommy Tuberville,SCCO,-30.375792662745265,"[10000059190, 10000059726]",[10000060023],183000.0,175000.0,10000060023,10000060023,10000060023,26
Tommy Tuberville,SCCO,33.587170913328755,[10000061708],[10000062087],8000.0,8000.0,10000062087,10000062087,10000062087,23
Tommy Tuberville,SCI,27.139059460680386,[10000060332],[10000060942],8000.0,8000.0,10000060942,10000060942,10000060942,39
Tommy Tuberville,SEIC,-11.321999072234512,[10000053660],[10000060351],8000.0,8000.0,10000060351,10000060351,10000060351,36
Tommy Tuberville,SIVBQ,20.746747302073125,[10000053658],[10000059685],8000.0,8000.0,10000059685,10000059685,10000059685,9
Tommy Tuberville,SKY,-28.3128847210578,[10000060940],[10000061729],8000.0,8000.0,10000061729,10000061729,10000061729,31
Tommy Tuberville,SNA,-8.270449790998935,[10000053657],[10000059684],8000.0,8000.0,10000059684,10000059684,10000059684,9
Tommy Tuberville,SQ,-65.37598577455314,[10000053889],[10000059899],32500.0,8000.0,10000059899,10000059899,10000059899,32
Tommy Tuberville,SSBK,15.910782783045603,[10000055872],"[10000062099, 10000062100, 10000062101, 10000062102, 10000062103, 10000062104, 10000062105, 10000062106, 10000062107, 10000062108, 10000062109, 10000062110]",75000.0,120500.0,10000062110,10000062110,10000062110,26
Tommy Tuberville,SSYS,332.23141826599687,"[10000055871, 10000058848]",[10000059186],83000.0,8000.0,10000059186,10000059186,10000059186,36
Tommy Tuberville,SSYS,124.7863494883237,[10000059250],"[10000059434, 10000059435, 10000059436, 10000059437]",32500.0,32000.0,10000059437,10000059437,10000059437,42
Tommy Tuberville,SSYS,-8.489430707599206,"[10000060035, 10000060034, 10000060021]",[10000060218],48500.0,75000.0,10000060218,10000060218,10000060218,20
Tommy Tuberville,SWKS,-18.271158430566764,[10000053659],[10000061709],8000.0,8000.0,10000061709,10000061709,10000061709,30
Tommy Tuberville,TMO,-4.168385443706053,[10000059705],[10000060937],8000.0,8000.0,10000060937,10000060937,10000060937,39
Tommy Tuberville,TREX,-7.6714922829431735,[10000060331],[10000060935],8000.0,8000.0,10000060935,10000060935,10000060935,39
Tommy Tuberville,TSLA,81.49281144222013,[10000060939],"[10000060930, 10000061160]",8000.0,40500.0,10000061160,10000061160,10000061160,31
Tommy Tuberville,TXN,-51.991596039100266,"[10000061531, 10000061529]","[10000061525, 10000061756, 10000061755, 10000061754, 10000061753, 10000061752, 10000061747]",250000.0,263500.0,10000061747,10000061747,10000061747,36
Tommy Tuberville,TXN,33.06152165513766,"[10000061703, 10000061702, 10000061701, 10000061700, 10000061699]",[10000062268],64500.0,8000.0,10000062268,10000062268,10000062268,34
Tommy Tuberville,UAA,4.979260669408671,"[10000060662, 10000061162, 10000061246]",[10000061910],48500.0,32500.0,10000061910,10000061910,10000061910,24
Tommy Tuberville,VCTR,27.093574329976875,"[10000060327, 10000060328, 10000060329]",[10000060933],24000.0,8000.0,10000060933,10000060933,10000060933,39
Tommy Tuberville,VZ,-40.638594846566285,[10000059422],[10000060379],8000.0,32500.0,10000060379,10000060379,10000060379,16
Tommy Tuberville,VZ,2.7913919166584433,"[10000060934, 10000061245]",[10000061907],16000.0,32500.0,10000061907,10000061907,10000061907,17
Tommy Tuberville,WAL,32.16058513345017,[10000053652],[10000058839],8000.0,8000.0,10000058839,10000058839,10000058839,16
Tommy Tuberville,WST,48.88393004387345,[10000053651],[10000059681],8000.0,8000.0,10000059681,10000059681,10000059681,9
Tommy Tuberville,X,-7.047149381849917,[10000053738],"[10000053733, 10000053734, 10000053737, 10000053736, 10000053735, 10000058849]",175000.0,97000.0,10000058849,10000058849,10000058849,25
Tommy Tuberville,X,20.384695266324368,[10000059058],"[10000059057, 10000059050, 10000059419, 10000059543, 10000059530, 10000059529]",175000.0,72500.0,10000059529,10000059529,10000059529,29
Tommy Tuberville,X,-986.9910554109096,[10000060020],"[10000060018, 10000060016]",175000.0,40500.0,10000060016,10000060016,10000060016,21
Tommy Tuberville,X,3.789541883128567,"[10000060221, 10000060262]","[10000060261, 10000060325, 10000060324, 10000060476, 10000060676, 10000060675, 10000060674, 10000060673, 10000060672]",183000.0,188000.0,10000060672,10000060672,10000060672,40
Tommy Tuberville,X,0.5049687038463713,[10000060671],"[10000060770, 10000060764, 10000060765, 10000060763, 10000060767, 10000060768, 10000060766, 10000060920, 10000060919, 10000061065, 10000061049, 10000061173, 10000061157, 10000061156, 10000061153, 10000061749, 10000061748]",8000.0,736000.0,10000061748,10000061748,10000061748,36
Tommy Tuberville,XLY,-7.733571810644709,[10000053886],[10000060205],32500.0,32500.0,10000060205,10000060205,10000060205,45
Tommy Tuberville,XP,159.48435951135596,[10000060932],[10000062098],8000.0,32500.0,10000062098,10000062098,10000062098,26
Trey Hollingsworth,EPD,41.079886574197346,"[20003697163, 20003707235, 20003707749, 20003708047, 20003708048, 20003708053, 20003708054]",[20003720856],882500.0,750000.0,20003720856,20003720856,20003720856,8
Virginia Foxx,AA,-183.70601017542194,"[20003752434, 20003752435, 20003752436, 20003752437, 20003752438, 20003752439, 20003755044]",[20003755045],56000.0,32500.0,20003755045,20003755045,20003755045,14
Virginia Foxx,ADM,57.822763811738305,"[20003710875, 20003710876, 20003715091]",[20003724394],97500.0,175000.0,20003724394,20003724394,20003724394,16
Virginia Foxx,AM,-0.8984677447316572,"[20001640763, 20001648216, 20003674365, 20003707961, 20003715090]",[20003715089],64500.0,75000.0,20003715089,20003715089,20003715089,18
Virginia Foxx,APO,49.075199235577,"[20003721121, 20003721122, 20003749157, 20003755046, 20003755047]",[20003767527],40000.0,32500.0,20003767527,20003767527,20003767527,14
Virginia Foxx,AVGO,-44.20634061793114,[20003710880],[20003721130],32500.0,32500.0,20003721130,20003721130,20003721130,26
Virginia Foxx,BCC,-161.45850251006559,"[20003759773, 20003761520]",[20003761521],40500.0,32500.0,20003761521,20003761521,20003761521,28
Virginia Foxx,BP,3.9211578737456163,"[20001627546, 20001956154, 20003692666, 20003708930]",[20003708929],32000.0,175000.0,20003708929,20003708929,20003708929,13
Virginia Foxx,BTI,-16.182334740432694,"[20003758391, 20003758390, 20003721128, 20003721129, 20003749160, 20003749159, 20003751199, 20003751200, 20003752441]",[20003756629],121000.0,75000.0,20003756629,20003756629,20003756629,34
Virginia Foxx,BXMT,-7.461709934825149,"[20003674367, 20003707964, 20003710879]",[20003710878],115500.0,75000.0,20003710878,20003710878,20003710878,11
